rank	id	name	score
1	278000	Lysosomal acid lipase deficiency	0.5639454126358032
2	619868	Cholestasis, progressive familial intrahepatic, 10	0.47948533296585083
3	613812	Bile acid synthesis defect, congenital, 3	0.4776011109352112
4	269600	Sea-Blue histiocyte disease	0.47124844789505005
5	618963	Immunodeficiency 69, mycobacteriosis	0.46951764822006226
6	224120	Anemia, congenital dyserythropoietic, type Ia	0.4573633074760437
7	615486	Interstitial lung and liver disease	0.45277926325798035
8	619232	Bile acid conjugation defect 1	0.45197856426239014
9	616860	Anemia, sideroblastic, 3, pyridoxine-refractory	0.45045509934425354
10	607765	Bile acid synthesis defect, congenital, 1	0.44327253103256226
11	618805	Triokinase and FMN cyclase deficiency syndrome	0.43897509574890137
12	605814	Citrullinemia, type II, neonatal-onset	0.429967999458313
13	235555	Bile acid synthesis defect, congenital, 2	0.4286486804485321
14	615285	Neutropenia, severe congenital, 5, autosomal recessive	0.42622876167297363
15	613673	Anemia, dyserythropoietic congenital, type IV	0.42609041929244995
16	214950	Bile acid synthesis defect, congenital, 4	0.424465149641037
17	257200	Niemann-Pick disease, type A	0.42391812801361084
18	617049	Cholestasis, progressive familial intrahepatic, 5	0.42097172141075134
19	210250	Sitosterolemia 1	0.4181327819824219
20	607616	Niemann-pick disease, type B	0.41684645414352417
21	617021	Hydrops, lactic acidosis, and sideroblastic anemia	0.41001975536346436
22	620010	Cholestasis, progressive familial intrahepatic, 12	0.4089066982269287
23	602347	Cholestasis, progressive familial intrahepatic, 3	0.40790271759033203
24	612840	Leukocyte adhesion deficiency, type III	0.40736281871795654
25	237800	Hyperbilirubinemia, shunt, primary	0.4010281264781952
26	230400	Galactosemia	0.40001338720321655
27	615085	Osteopetrosis, autosomal recessive 8	0.39837318658828735
28	618528	Mitochondrial DNA depletion syndrome 16 (hepatic type)	0.3969046175479889
29	617441	Thrombocytopenia, anemia, and myelofibrosis	0.3957451283931732
30	611881	Glycogen storage disease XII	0.39180484414100647
31	617394	Sclerosing cholangitis, neonatal	0.3898206055164337
32	603554	Omenn syndrome	0.38970664143562317
33	615631	Anemia, congenital dyserythropoietic, type Ib	0.38949882984161377
34	603902	Thalassemia-beta, dominant inclusion-body	0.38892167806625366
35	105600	Anemia, dyserythropoietic congenital, type III	0.38766855001449585
36	614034	Heme oxygenase-1 deficiency	0.38617536425590515
37	226990	Immunodeficiency 32B, monocyte and dendritic cell deficiency, autosomal recessive	0.3851328194141388
38	617156	Mitochondrial DNA depletion syndrome 15 (hepatocerebral type)	0.38316357135772705
39	133180	Erythroleukemia, familial, susceptibility to	0.38303062319755554
40	258900	Orotic aciduria	0.38255587220191956
41	187800	Bleeding disorder, platelet-type, 16	0.3820042312145233
42	616278	Bile acid synthesis defect, congenital, 5	0.38062405586242676
43	267700	Hemophagocytic lymphohistiocytosis, familial, 1	0.38053247332572937
44	209950	Immunodeficiency 27A, mycobacteriosis, AR	0.3771602511405945
45	619662	Cholestasis, progressive familial intrahepatic, 8	0.37632691860198975
46	231095	Ghosal hematodiaphyseal dysplasia	0.3762339651584625
47	612690	Spherocytosis, type 5	0.3735300302505493
48	614480	Hypertriglyceridemia, transient infantile	0.37153151631355286
49	245900	Lecithin:cholesterol acyltransferase deficiency	0.37056025862693787
50	606003	Transaldolase deficiency	0.3696099817752838
51	300835	Anemia, X-linked, with or without neutropenia and/or platelet abnormalities	0.3691922426223755
52	211600	Cholestasis, progressive familial intrahepatic 1	0.36846137046813965
53	235700	Hemolytic anemia, nonspherocytic, due to hexokinase deficiency	0.36782628297805786
54	616689	Dehydrated hereditary stomatocytosis 2	0.3671899437904358
55	615234	Anemia, hypochromic microcytic, with iron overload 2	0.367148756980896
56	612714	Exocrine pancreatic insufficiency, dyserythropoietic anemia, and calvarialhyperostosis	0.36587685346603394
57	619658	Cholestasis, progressive familial intrahepatic, 7, with or without hearing loss	0.36479446291923523
58	602579	Congenital disorder of glycosylation, type Ib	0.3615102469921112
59	251880	Mitochondrial DNA depletion syndrome 3 (hepatocerebral type)	0.3613433837890625
60	614727	Congenital disorder of glycosylation, type IIK	0.3597201406955719
61	608104	Congenital disorder of glycosylation, type Ih	0.35938766598701477
62	617093	Growth retardation, impaired intellectual development, hypotonia, and hepatopathy	0.35786014795303345
63	276700	Tyrosinemia, type I	0.35762935876846313
64	312500	Reticuloendotheliosis, X-linked	0.35754042863845825
65	620454	Congenital disorder of glycosylation, type IIaa	0.35634616017341614
66	620151	Wolman disease	0.35517728328704834
67	605911	HMG-CoA synthase-2 deficiency	0.35389795899391174
68	300972	Immunodeficiency 47	0.35309913754463196
69	615438	Infantile liver failure syndrome 1	0.35293325781822205
70	277900	Wilson disease	0.3527999520301819
71	616828	Congenital disorder of glycosylation, type IIO	0.35257959365844727
72	615558	Hypobetalipoproteinemia, familial, 1	0.35256096720695496
73	616050	Autoinflammation with infantile enterocolitis	0.35255110263824463
74	246400	Letterer-Siwe disease	0.3511228859424591
75	557000	Pearson marrow-pancreas syndrome	0.34996655583381653
76	226300	Complement hyperactivation, angiopathic thrombosis, and protein-losing enteropathy	0.34910866618156433
77	616176	Bleeding disorder, platelet-type, 19	0.3490144610404968
78	611490	Osteopetrosis, autosomal recessive 4	0.34785550832748413
79	619377	Osteootohepatoenteric syndrome	0.34782272577285767
80	606054	Propionic acidemia	0.34781527519226074
81	600803	Gallbladder disease 1	0.34652280807495117
82	224100	Anemia, dyserythropoietic congenital, type II	0.34537816047668457
83	251110	Methylmalonic aciduria, vitamin B12-responsive, cblB type	0.3448430001735687
84	619484	Cholestasis, progressive familial intrahepatic, 6	0.34433797001838684
85	619048	Mitochondrial complex IV deficiency, nuclear type 4	0.3432379364967346
86	611590	Renal tubular acidosis, distal, with hemolytic anemia	0.34253332018852234
87	231100	Hemochromatosis, neonatal	0.3421148359775543
88	620481	Amegakaryocytic thrombocytopenia, congenital, 2	0.34181925654411316
89	603553	Hemophagocytic lymphohistiocytosis, familial, 2	0.34180742502212524
90	259700	Osteopetrosis, autosomal recessive 1	0.3409949839115143
91	603552	Hemophagocytic lymphohistiocytosis, familial, 4	0.3404110372066498
92	619874	Cholestasis, progressive familial intrahepatic, 11	0.33987998962402344
93	619041	Monosomy 7 myelodysplasia and leukemia syndrome 2	0.33904290199279785
94	613101	Hemophagocytic lymphohistiocytosis, familial, 5	0.33857378363609314
95	187900	Bleeding disorder, platelet-type, 17	0.33816665410995483
96	227810	Fanconi-Bickel syndrome	0.33766019344329834
97	613070	Liver failure, infantile, transient	0.33719155192375183
98	616740	Immunodeficiency 46	0.3365778923034668
99	601847	Cholestasis, progressive familial intrahepatic 2	0.3354678153991699
100	232700	Glycogen storage disease VI	0.33526846766471863
101	619573	Immunodeficiency 87 and autoimmunity	0.3350675106048584
102	617243	Fanconi anemia, complementation group V	0.3348883390426636
103	613470	Hemolytic anemia, nonspherocytic, due to glucose phosphate isomerasedeficiency	0.33360689878463745
104	615947	Hyperlipoproteinemia, type ID	0.3335241973400116
105	616937	Thrombocytopenia 6	0.33323225378990173
106	614972	Cholestasis, intrahepatic, of pregnancy 3	0.3321337401866913
107	174900	Juvenile polyposis syndrome	0.3319685459136963
108	619481	Bile acid malabsorption, primary, 2	0.3317994475364685
109	610539	Gaucher disease, atypical	0.33121007680892944
110	619463	Portal hypertension, noncirrhotic, 2	0.3310442864894867
111	614582	Combined oxidative phosphorylation deficiency 9	0.3303707540035248
112	609628	Majeed syndrome	0.3302847445011139
113	206100	Anemia, hypochromic microcytic, with iron overload 1	0.33025750517845154
114	613977	Cyanosis, transient neonatal	0.3295910358428955
115	613752	Hypermethioninemia with deficiency of S-adenosylhomocysteine hydrolase	0.329536110162735
116	603471	Citrullinemia, type II, adult-onset	0.32947319746017456
117	263300	Polycythemia vera	0.3293377459049225
118	214900	Cholestasis-Lymphedema syndrome	0.3291434049606323
119	613759	Infections, recurrent, with encephalopathy, hepatic dysfunction, and cardiovascular malformations	0.3283391296863556
120	616649	Spherocytosis, type 2	0.32814058661460876
121	620364	Combined low LDL and fibrinogen	0.32810673117637634
122	617591	Proteasome-Associated autoinflammatory syndrome 3	0.32777196168899536
123	613658	Rajab interstitial lung disease with brain calcifications	0.32687246799468994
124	611804	Elliptocytosis 1	0.32565566897392273
125	616974	Combined oxidative phosphorylation deficiency 30	0.3246307969093323
126	273680	Thanatophoric dysplasia, glasgow variant	0.32455235719680786
127	170100	Prolidase deficiency	0.32453790307044983
128	613313	Hemochromatosis, type 2B	0.32449957728385925
129	614300	Hypermethioninemia due to adenosine kinase deficiency	0.3238943815231323
130	604416	Pyogenic sterile arthritis, pyoderma gangrenosum, and acne	0.32222890853881836
131	603529	Dyserythropoiesis, congenital, with ultrastructurally normal erythroblastheterochromatin	0.32207953929901123
132	603278	Focal segmental glomerulosclerosis 1	0.3220454454421997
133	618775	Mitochondrial complex III deficiency, nuclear type 10	0.3218286335468292
134	619525	Congenital disorder of glycosylation, type IIw	0.3194936513900757
135	259730	Osteopetrosis, autosomal recessive 3	0.31940358877182007
136	618107	Osteopetrosis, autosomal dominant 3	0.31912344694137573
137	209300	ATRANSFERRINEMIA	0.3189523220062256
138	205950	Anemia, sideroblastic, 2, pyridoxine-refractory	0.31832781434059143
139	619523	Anemia, sideroblastic, 5	0.3175390064716339
140	185000	Overhydrated hereditary stomatocytosis	0.31644341349601746
141	259710	Osteopetrosis, autosomal recessive 2	0.31554678082466125
142	616829	Congenital disorder of glycosylation, type IIP	0.31387990713119507
143	230800	Gaucher disease, type I	0.31379735469818115
144	121270	Copper deficiency, familial benign	0.3135994076728821
145	139090	Gray platelet syndrome	0.3129708468914032
146	232500	Glycogen storage disease IV	0.3125452399253845
147	222700	Lysinuric protein intolerance	0.3125035762786865
148	620365	Pulmonary fibrosis and/or bone marrow failure syndrome, telomere-related, 7	0.3121963441371918
149	620357	Diarrhea 13	0.3119872212409973
150	256810	Mitochondrial DNA depletion syndrome 6 (hepatocerebral type)	0.3115537166595459
151	612653	Spherocytosis, type 4	0.31152626872062683
152	616433	Immunodeficiency 40	0.310968816280365
153	610198	3-methylglutaconic aciduria, type V	0.3102402091026306
154	615758	Immunodeficiency 22	0.3101370632648468
155	613011	Lymphoproliferative syndrome 1	0.30972012877464294
156	182900	Spherocytosis, type 1	0.3092237412929535
157	222800	Erythrocytosis, familial, 8	0.30881577730178833
158	266200	Pyruvate kinase deficiency of red cells	0.3083478510379791
159	147480	Cholestasis, intrahepatic, of pregnancy, 1	0.30828139185905457
160	194380	Dehydrated hereditary stomatocytosis 1 with or without pseudohyperkalemia and/or perinatal edema	0.308148056268692
161	615395	Combined oxidative phosphorylation deficiency 16	0.3079589605331421
162	615517	Hemochromatosis, type 5	0.30756646394729614
163	616216	Thrombocytopenia 5	0.3071894943714142
164	617408	Diamond-Blackfan anemia 16	0.3063620626926422
165	617780	Combined immunodeficiency and megaloblastic anemia with or without hyperhomocysteinemia	0.3060297667980194
166	619433	Cardiomyopathy, familial restrictive, 6	0.30592256784439087
167	614156	Hyperbiliverdinemia	0.30549493432044983
168	259720	Osteopetrosis, autosomal recessive 5	0.30441275238990784
169	239200	Hyperparathyroidism, neonatal severe	0.3043568432331085
170	615595	Combined oxidative phosphorylation deficiency 19	0.30409151315689087
171	231000	Gaucher disease, type III	0.30403319001197815
172	277700	Werner syndrome	0.3037746846675873
173	251100	Methylmalonic aciduria, vitamin B12-responsive, cblA type	0.3036549389362335
174	182170	Anemia, sideroblastic, autosomal dominant	0.30316630005836487
175	314050	Thrombocytopenia with beta-thalassemia, X-linked	0.30303955078125
176	602079	Trimethylaminuria	0.30231285095214844
177	615158	Mitochondrial complex III deficiency, nuclear type 3	0.3018120229244232
178	185070	Stormorken syndrome	0.3015179932117462
179	255120	Carnitine palmitoyltransferase I deficiency	0.30119916796684265
180	608898	Hemophagocytic lymphohistiocytosis, familial, 3	0.30027320981025696
181	275350	Transcobalamin II deficiency	0.2997760772705078
182	617872	Combined oxidative phosphorylation deficiency 34	0.29956433176994324
183	620366	Osteopetrosis, autosomal recessive 9	0.29820168018341064
184	619858	Autoinflammatory-pancytopenia syndrome	0.29682424664497375
185	608404	Platelet glycoprotein IV deficiency	0.2967967391014099
186	206200	Iron-Refractory iron deficiency anemia	0.2967287302017212
187	618849	Bone marrow failure syndrome 6	0.29628968238830566
188	615715	Bone marrow failure syndrome 2	0.29543229937553406
189	616435	Fanconi anemia, complementation group T	0.2952166199684143
190	618620	Abdominal obesity-metabolic syndrome 4	0.29460451006889343
191	610377	Mevalonic aciduria	0.2931446135044098
192	614470	RAS-associated autoimmune lymphoproliferative syndrome type IV, somatic	0.29302841424942017
193	185020	Cryohydrocytosis	0.2930189371109009
194	131400	Eosinophilia, familial	0.29296278953552246
195	618641	Infantile liver failure syndrome 3	0.29277077317237854
196	614876	Peroxisome biogenesis disorder 8A (Zellweger)	0.29272717237472534
197	618312	Diamond-Blackfan anemia 19	0.29253149032592773
198	606069	Hemochromatosis, type 4	0.292118638753891
199	212140	Carnitine deficiency, systemic primary	0.2917984127998352
200	603903	Sickle cell anemia	0.29172462224960327
201	620478	Thrombocytopenia 9	0.2914353609085083
202	613839	Megaloblastic anemia due to dihydrofolate reductase deficiency	0.29134470224380493
203	271500	Splenoportal vascular anomalies	0.29094794392585754
204	615895	Polyglucosan body myopathy 1 with or without immunodeficiency	0.29087841510772705
205	155100	Macrothrombocytopenia and granulocyte inclusions with or without nephritis or sensorineural hearing loss	0.2905708849430084
206	618852	Autoinflammation with episodic fever and lymphadenopathy	0.29041340947151184
207	202700	Neutropenia, severe congenital, 1, autosomal dominant	0.2904019057750702
208	260400	Shwachman-Diamond syndrome 1	0.2903940975666046
209	300842	Mcleod syndrome	0.29011958837509155
210	153670	Bernard-Soulier syndrome, type A2, autosomal dominant	0.28906986117362976
211	277380	Methylmalonic aciduria and homocystinuria, Cblf type	0.2867318391799927
212	177000	Protoporphyria, erythropoietic, 1	0.28667718172073364
213	261680	Phosphoenolpyruvate carboxykinase deficiency, cytosolic	0.28629574179649353
214	605479	Cholestasis, benign recurrent intrahepatic, 2	0.2861361503601074
215	619271	Bleeding disorder, platelet-type, 24, autosomal dominant	0.2859901785850525
216	227050	Transient erythroblastopenia of childhood	0.2856597602367401
217	212750	Celiac disease, susceptibility to, 1	0.2841925024986267
218	127550	Dyskeratosis congenita, autosomal dominant, 1	0.28419229388237
219	615863	Diarrhea 7, protein-losing Enteropathy type	0.28360769152641296
220	614576	Congenital disorder of glycosylation, type IIl	0.2835628092288971
221	618398	T-cell lymphoma, subcutaneous panniculitis-like	0.28340163826942444
222	612924	Hemolytic uremic syndrome, atypical, susceptibility to, 4	0.2828879952430725
223	619849	Cholestasis, progressive familial intrahepatic, 9	0.2828168570995331
224	619175	Proteasome-associated autoinflammatory syndrome 5	0.2826378345489502
225	301068	Hardikar syndrome	0.282046914100647
226	188030	Thrombocytopenic purpura, autoimmune	0.28183984756469727
227	222470	Trichohepatoenteric syndrome 1	0.28169211745262146
228	618278	Fibrosis, neurodegeneration, and cerebral angiomatosis	0.2814218997955322
229	179700	Red cell phospholipid defect with hemolysis	0.2813754379749298
230	618892	Harderoporphyria	0.28136372566223145
231	173420	Platelet disorder, undefined	0.2813621759414673
232	619487	Aicardi-Goutieres syndrome 9	0.28124627470970154
233	617253	Seckel syndrome 10	0.2808014154434204
234	246700	Chylomicron retention disease	0.2806283235549927
235	617970	Rh-null disease, amorph type	0.28057754039764404
236	612922	Hemolytic uremic syndrome, atypical, susceptibility to, 2	0.2802557945251465
237	261000	Intrinsic factor deficiency	0.2798686623573303
238	620296	Autoinflammation with pulmonary and cutaneous vasculitis	0.2794125974178314
239	206400	Anemia, nonspherocytic hemolytic, possibly due to defect in porphyrinmetabolism	0.2792856693267822
240	612541	Neutropenia, severe congenital, 4, autosomal recessive	0.27860480546951294
241	613989	Dyskeratosis congenita, autosomal dominant 2	0.2784775197505951
242	230900	Gaucher disease, type II	0.2783393859863281
243	613845	Hyperuricemia, pulmonary hypertension, renal failure, and alkalosis syndrome	0.2783338129520416
244	609015	Mitochondrial trifunctional protein deficiency	0.27812111377716064
245	614924	Combined oxidative phosphorylation deficiency 12	0.2780064642429352
246	615122	Lymphoproliferative syndrome 2	0.2778581380844116
