rank	id	name	score
1	80270	HSD3B7	0.538038432598114
2	3988	LIPA	0.5319120287895203
3	6718	AKR1D1	0.4967579245567322
4	5836	PYGL	0.459881067276001
5	146059	CDAN1	0.44404757022857666
6	570	BAAT	0.427357017993927
7	11222	MRPL3	0.4264611005783081
8	811	CALR	0.4246223568916321
9	55240	STEAP3	0.41789036989212036
10	4645	MYO5B	0.4132666289806366
11	9493	KIF23	0.41262686252593994
12	5313	PKLR	0.4098069369792938
13	6005	RHAG	0.40891122817993164
14	861	RUNX1	0.4072906970977783
15	6521	SLC4A1	0.40669703483581543
16	6341	SCO1	0.40543997287750244
17	11311	VPS45	0.4054257273674011
18	5261	PHKG2	0.40241503715515137
19	54931	TRMT10C	0.40217944979667664
20	6208	RPS14	0.40179386734962463
21	6514	SLC2A2	0.4015154540538788
22	26007	TKFC	0.40061143040657043
23	2184	FAH	0.3985682427883148
24	10661	KLF1	0.3948676288127899
25	51520	LARS1	0.3920566141605377
26	83706	FERMT3	0.3874948024749756
27	7381	UQCRB	0.38734811544418335
28	3931	LCAT	0.38594791293144226
29	6006	RHCE	0.3852241039276123
30	23395	LARS2	0.3818463087081909
31	3431	SP110	0.38175028562545776
32	3783	KCNN4	0.38159170746803284
33	57817	HAMP	0.3806932866573334
34	5095	PCCA	0.3801308870315552
35	5096	PCCB	0.3801308870315552
36	7019	TFAM	0.37786865234375
37	326625	MMAB	0.37759581208229065
38	29127	RACGAP1	0.37726104259490967
39	7386	UQCRFS1	0.3768083453178406
40	3043	HBB	0.37597590684890747
41	10507	SEMA4D	0.37559717893600464
42	2859	GPR35	0.37559717893600464
43	4485	MST1	0.37559717893600464
44	130589	GALM	0.3754436671733856
45	201294	UNC13D	0.3744601011276245
46	51081	MRPS7	0.3726792633533478
47	10165	SLC25A13	0.37171366810798645
48	84529	CDIN1	0.36900269985198975
49	6609	SMPD1	0.3685818612575531
50	80739	MPIG6B	0.3684562146663666
51	2038	EPB42	0.36791250109672546
52	3394	IRF8	0.3666444420814514
53	6813	STXBP2	0.36583513021469116
54	28976	ACAD9	0.3652873933315277
55	5205	ATP8B1	0.36519962549209595
56	5244	ABCB4	0.3651966452598572
57	4351	MPI	0.36460041999816895
58	65080	MRPL44	0.36386638879776
59	51128	SAR1B	0.3629421889781952
